advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	4	1	909996	405000	1596	300
European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	9	1	909991	315000	4386	1157
Héctor Illueca Ballester	Unidas Podemos	267663367485459	Facebook	18	1	909982	215000	4982	800
Agence Française pour la Transition Energétique		1981871332106127	Facebook	18	1	905982	370000	3782	500
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	16	1	902984	300000	3584	500
Charles Goerens		441313569220539	Facebook	30	1	902970	234000	3770	200
Daniele Viotti		138574576313444	Facebook	40	1	901960	201000	3960	0
Kospel S.A.		105979422814402	Facebook	3	1	899997	400000	3488	697
Novák Előd		112879632128020	Facebook	5	1	899995	370000	1857	835
National Geographic		106750996025532	Facebook	5	1	899995	450000	2495	500
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	6	1	899994	370000	1794	300
Път на младите	Път на младите	2051476654950711	Facebook	18	1	899982	339000	3021	356
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	26	1	898974	218000	2974	100
Pina Picierno	SocialCom	212896992084952	Facebook	68	1	898932	265000	7132	100
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	43	1	893957	201000	6528	1352
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	28	1	890972	210000	2772	0
Projekt Európa		AR303746959120793600	Google	53	1	890000	40000	2650	0
SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	140	1	888860	195000	13860	0
Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι		272999270266817	Facebook	17	1	886983	393000	1683	0
1Europa	Peter Glawischnig	320389701908367	Facebook	26	1	880974	251000	6574	1000
UNRWA		105171192862790	Facebook	13	1	879987	362000	2925	445
Syre		1531320107133721	Facebook	77	1	877923	215000	11216	3093
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	15	1	875985	328000	3485	500
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	22	1	875978	205000	5304	1194
Aresel		292847028010932	Facebook	8	1	874992	341000	1592	200
Michal Šipoš - kandidát do Európskeho parlamentu		156395481064391	Facebook	13	1	874987	361000	4987	1200
ARTE in italiano		1820709954654528	Facebook	10	1	871990	337000	1669	189
Toroczkai László		151665991681369	Facebook	12	1	871988	387000	981	290
Daniel Buda	Buda Daniel	220579784732993	Facebook	41	1	870959	225000	852	0
DEMOCRACY Deutschland	DEMOCRACY Deutschland e.V. 	1453504428281386	Facebook	9	1	869991	310000	2991	800
Stoke-on-Trent Labour	The Labour Party	2279966602282911	Facebook	19	1	869981	180000	7731	1388
Ovidiu-Iosif Gal, candidat independent pentru Parlamentul European		354404288474557	Facebook	7	1	865993	366000	1493	200
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	10	1	865990	306000	1682	445
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	47	1	865953	230000	2199	279
L'Agence pour l'Énergie		465425373946253	Facebook	7	1	864993	336000	7693	1800
Røde Kors		65929129383	Facebook	27	1	862973	211000	9409	2919
Nomada Stowarzyszenie		114318528622863	Facebook	10	1	860990	382000	416	46
Marco Antonio Orsini		395865050792874	Facebook	12	1	859988	355000	1057	0
Sergio Berlato	Sergio Berlato	227284747464295	Facebook	13	1	859987	322000	4587	1100
Alberto Cirio	RedAbissi	1391061901114543	Facebook	31	1	856969	219000	5069	500
Coconut Bowls		451945511677873	Facebook	68	1	856932	227000	4195	0
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	108	1	856892	275000	2975	186
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	35	1	855965	204000	3465	0
Deutsche Post	Deutsche Post	485303194814631	Facebook	7	1	854993	331000	1493	200
César Sánchez Pérez	Andres De España Serrano	296979917059627	Facebook	8	1	854992	411000	2792	500
VOA - Глас на Америка		176413438620	Facebook	10	1	854990	351000	881	0
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	26	1	852974	257000	4574	500
GEW Baden-Württemberg	GEW Baden-Württemberg	168179163200769	Facebook	4	1	849996	360000	2096	700
African Union USA		507866149701811	Facebook	5	1	849995	410000	1508	267
Z. Kárpát Dániel	Országgyűlés Hivatala Jobbik Frakció	208726209161904	Facebook	7	1	849993	410000	1547	588
Bananamia		185686561464778	Facebook	9	1	849991	410000	891	0
The Fetzer Institute		115153903038	Facebook	11	1	849989	350000	4529	890
Progress	Progress Ltd	160136337364839	Facebook	41	1	846959	192000	7937	810
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	198	1	846802	197000	22002	600
The Good Lobby		1420129598280317	Facebook	19	1	845981	268000	1881	0
Greg Stanton	Manchester Withington Liberal Democrats	275496989514175	Facebook	30	1	843970	216000	7602	1041
Theresa May	The Conservative Party	1348528641830572	Facebook	74	1	842926	268000	10907	925
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	112	1	841888	246000	13088	500
Mundo Sin Fronteras		764047283950662	Facebook	475	1	840525	109000	47025	0
Liberal Alliance		AR183859784640888832	Google	84	1	840000	0	4200	0
Danske Medier	Danske Medier	300107073389986	Facebook	47	1	835953	255000	3689	964
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	103	1	835897	217000	10197	0
Aldi Careers UK		793837030669793	Facebook	14	1	833986	329000	4033	925
Valeri Simeonov		1967166133516609	Facebook	25	1	831975	217000	2475	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	114	1	831886	184000	11286	0
Bündnis90/ Die Grünen		AR207068276079984640	Google	83	1	830000	0	4150	0
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	162	1	828838	157000	16438	100
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	13	1	827987	351000	4267	1602
Andrea Caroppo	Andrea Caroppo	381061375420543	Facebook	31	1	827969	252000	3469	100
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	23	1	825977	240000	2677	100
Manchester For Europe	Manchester for Europe	1936534083277140	Facebook	26	1	825974	323000	5871	1041
Fernando Clavijo	Coalición Canaria	234189353400425	Facebook	24	1	823976	296000	2776	100
Firmiamo.it		280104908718244	Facebook	12	1	822988	407000	8588	1900
Proud of Our Pride		400548670511219	Facebook	52	1	820948	190000	4582	0
Werner Kogler	Die Grünen	133612666671985	Facebook	16	1	816984	256000	11384	2500
Veganuary		170911309781648	Facebook	22	1	816978	265000	2520	0
Politictee Correct		292246704741314	Facebook	8	1	815992	406000	4388	1504
Podemos Aragón	Podemos Equo	570770963015441	Facebook	8	1	814992	296000	2092	600
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	15	1	814985	226000	2785	600
Eugen Tomac	Partidul Mișcarea Populară	494469087244449	Facebook	13	1	810987	312000	892	105
Naser Khader		1995019340791443	Facebook	14	1	810986	255000	8781	2155
Le racisme, vous valez mieux que ça		1858720887787052	Facebook	5	1	809995	325000	2595	800
Comme j'aime		146933438675224	Facebook	5	1	809995	325000	11095	2200
ADÑ	ADÑ	542028829571357	Facebook	6	1	809994	325000	2294	700
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	34	1	809966	179000	4566	300
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	38	1	809962	221000	8162	1100
Theodore Douloumpekis		310648756200075	Facebook	38	1	809962	248000	4962	300
Conseil Solaire		1329380840472696	Facebook	16	1	808984	311000	6684	2100
L'OCCITANE en Provence		161197393938517	Facebook	5	1	804995	321000	2695	1100
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	24	1	802976	172000	2376	0
Folkekirkens Nødhjælp		276770505228	Facebook	86	1	801914	201000	5531	1272
DIE LINKE. Berlin	DiG Berlin	156304484388194	Facebook	5	1	800995	320000	1695	300
Manchester City Council	Manchester City Council	71409503111	Facebook	3	1	799997	350000	7518	1851
AtlasInfo		10150133693605727	Facebook	3	1	799997	350000	297	0
Veriff		959442754113350	Facebook	3	1	799997	350000	1332	267
The Body Shop		120693511308364	Facebook	3	1	799997	350000	1997	700
More In Common		199254923808679	Facebook	3	1	799997	350000	23140	8100
Facebook Ireland	Facebook Ireland	43110923010	Facebook	4	1	799996	400000	3996	2000
Departamentul pentru Mediul de Afaceri, Comerţ şi Antreprenoriat al PSD	Partidul Social Democrat	1238111743018265	Facebook	4	1	799996	350000	524	168
Eco-systèmes		180995598634858	Facebook	4	1	799996	400000	3996	2000
Partidul Social Democrat - Departamentul pentru românii de pretutindeni	Partidul Social Democrat	315931009106788	Facebook	5	1	799995	400000	629	189
Alex and the jewel		1703830116536718	Facebook	15	1	796985	321000	2285	200
BDI - Bundesverband der Deutschen Industrie	BDI - Bundesverband der Deutschen Industrie	186206440652	Facebook	115	1	796885	186000	13385	500
FinanzAgenda	Union Investment	276690259403364	Facebook	71	1	795929	184000	8229	300
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	16	1	794984	318000	1005	168
Apostolos Katsifaras / Απόστολος Κατσιφάρας	Vasileios Kolokythas	888149571263111	Facebook	16	1	794984	291000	1984	100
SSAB AB		145401631365	Facebook	33	1	794967	224000	5667	600
EcoFuel Premium		520021431842443	Facebook	15	1	790985	317000	4285	700
Federica Picchi	Federica Picchi	362494797700891	Facebook	54	1	790946	209000	7746	600
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	16	1	790000	70000	800	0
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	14	1	789986	290000	2586	300
LIFE		167060196653670	Facebook	50	1	789950	164000	5750	200
nucao		1285780774784882	Facebook	16	1	787984	313000	3584	500
UNICEF Italia		40433567307	Facebook	9	1	784991	296000	1691	200
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	54	1	783946	167000	5280	0
Progresívne Slovensko		AR114793686864232448	Google	15	1	780000	70000	750	0
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	14	1	779986	285000	7086	1700
West Midlands Labour	The Labour Party	1243222025739706	Facebook	29	1	779971	315000	17440	3008
Passaggio al Bosco Edizioni		1942760395965996	Facebook	26	1	778974	203000	2574	0
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	43	1	777957	171000	2104	491
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	44	1	777956	227000	5095	1124
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	151	1	777849	185000	16949	500
Prove Them Wrong	Prove Them Wrong	435711596958375	Facebook	23	1	776977	284000	3477	300
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	67	1	774933	209000	5480	1566
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	44	1	773956	226000	5156	200
Thuisverpleging		372390586890911	Facebook	9	1	772991	320000	1291	100
Jesse Klaver		687496011309020	Facebook	7	1	771993	320000	10893	2100
Ecobio OBD		250081085939529	Facebook	8	1	771992	317000	6092	1100
Momentum	Momentum	155710354774360	Facebook	17	1	770983	190000	6113	1041
GPA-djp	GPA-djp	214499840736	Facebook	34	1	770966	193000	3366	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	113	1	770887	189000	11187	0
Arte		1319236851430224	Facebook	7	1	769993	317000	1071	100
		0	Facebook	33	1	767967	244000	4506	367
Greenpeace Nederland		288295911466	Facebook	47	1	766953	224000	8653	1000
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	59	1	766941	204000	1808	458
Andrew Stephenson MP	The Conservative Party	308313479373888	Facebook	280	1	766720	134000	35780	925
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	94	1	765906	178000	6334	1660
Ionel Dancă		227578001357165	Facebook	8	1	764992	256000	250	21
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	42	1	764958	238000	6558	600
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	38	1	761962	287000	7162	1400
Paco de la Torre	Paco de la Torre	121766447903661	Facebook	4	1	759996	315000	1596	300
Na zdrowie		1120686571468330	Facebook	5	1	759995	315000	696	209
WaterAid Sverige		175843834306	Facebook	6	1	759994	285000	3703	1296
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	7	1	759993	255000	5593	1000
Gun Rights		782628375218149	Facebook	7	1	759993	255000	2793	800
Council of the European Union		147547541961576	Facebook	11	1	759989	275000	2689	400
Karácsony Gergely	Párbeszéd Magyarországért	193944440638410	Facebook	18	1	759982	227000	1361	337
Oddschecker		136780779703119	Facebook	9	1	755991	331000	1956	231
Ecogreen		2207467306235731	Facebook	4	1	754996	311000	6596	1600
Labour Party	Labour Party	164027949687	Facebook	8	1	754992	361000	3192	600
Jeremy Corbyn	The Labour Party	330250343871	Facebook	9	1	754991	331000	5312	1388
The Good Show		1923750267869320	Facebook	8	1	751992	360000	2379	472
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	21	1	750000	60000	1050	0
Oatly		585888148224935	Facebook	3	1	749997	310000	5597	1100
The Intercept Brasil		1754956431459064	Facebook	4	1	749996	310000	708	89
Ligue des droits de l'Homme		91187778160	Facebook	7	1	749993	330000	3093	600
CineStar		120809951287634	Facebook	7	1	749993	330000	3493	700
Tomas Tobé	Moderaterna	1829725353928210	Facebook	44	1	749956	209000	6941	1685
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	62	1	748938	190000	2485	555
Scottish Family Party	Scottish Family Party	1313354295370593	Facebook	26	1	747974	254000	5871	1041
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	312	1	741688	113000	30888	0
Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	20	1	736980	210000	7382	1272
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	30	1	732970	179000	3370	100
Naomi Reniuț-Ursoiu	Uniunea Salvați România	708334336169853	Facebook	33	1	732967	170000	1442	189
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	34	1	732966	243000	4166	200
Zetland	Zetland	341299649231023	Facebook	23	1	730977	251000	2139	870
S&P Global		112495188784373	Facebook	11	1	729989	275000	969	0
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	45	1	728955	187000	1639	0
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	45	1	727955	184000	4455	0
PROGRESĪVIE		184096511636333	Facebook	13	1	725987	298000	2087	200
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	62	1	725938	171000	9880	694
Niels Fuglsang		264009771074617	Facebook	112	1	724888	181000	4417	1071
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	70	1	723930	163000	8930	500
Kris Peeters	Kris Peeters	192181027566488	Facebook	15	1	720985	264000	3485	500
Richard Sulik	Richard Sulik	184760561603680	Facebook	52	1	720948	170000	5148	0
GREEN DAY, s.r.o		AR423241058193768448	Google	45	1	720000	30000	2250	0
SPD Magdeburg	SPD Magdeburg	130938260290333	Facebook	29	1	719971	176000	7271	1100
Eclairelavie		475156612973063	Facebook	36	1	719964	244000	10115	1780
Razvan Popa		128861244581738	Facebook	45	1	719955	225000	2532	399
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	52	1	716948	206000	4398	1553
Γιώργος Λογιάδης - George Logiadis		630354077426821	Facebook	5	1	714995	303000	495	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	22	1	710978	181000	2578	100
Chartipedia		866201743548232	Facebook	6	1	709994	352000	248	45
Krzysztof Brejza	KKW Koalicja Europejska PO PSL SLD .N Zieloni	120766181437537	Facebook	10	1	709990	295000	1091	279
Anas Sarwar	Anas Sarwar	657070411062471	Facebook	27	1	707973	168000	3093	0
CDU/CSU-Bundestagsfraktion		190784743602	Facebook	46	1	707954	233000	5754	300
International Alert		23799263071	Facebook	83	1	707917	153000	13211	925
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	6	1	704994	241000	1650	325
Equipo Gabilondo	PSOE	2510416598973466	Facebook	4	1	701996	300000	1196	200
ZDF heute	ZDF	112784955679	Facebook	4	1	701996	300000	5696	1100
Partidul Mișcarea Populară Cluj-Napoca		2081882595470333	Facebook	9	1	701991	290000	3191	945
Seaqual Friends		2009782872619352	Facebook	3	1	700997	300000	297	0
Photovoltaik Angebote		154225911862559	Facebook	3	1	700997	300000	15097	6000
Lidimo		2217464665186092	Facebook	5	1	700995	270000	7095	1700
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	5	1	700995	270000	1597	534
Marie Arena		109149719130331	Facebook	21	1	700979	227000	2479	100
Ecoembes		322056604527477	Facebook	2	1	699998	300000	998	200
CGTN Français		169799706487474	Facebook	2	1	699998	300000	532	89
InfoMigrants - Français		196170307515478	Facebook	2	1	699998	300000	198	0
Climate-KIC		403370709744295	Facebook	2	1	699998	300000	1733	694
Europeana.eu		10261403667	Facebook	2	1	699998	300000	598	100
Journal des Français à l'étranger		1193690844094654	Facebook	2	1	699998	300000	998	200
Réseau des Écoles de la 2e Chance France		615421428513426	Facebook	2	1	699998	300000	998	200
28 minutes		311595228873763	Facebook	2	1	699998	300000	998	200
Cheops		1114045328715740	Facebook	2	1	699998	300000	1998	1000
Talking Europe		316028505828375	Facebook	4	1	699996	270000	796	100
Anna Papadimitriou Tsatsou	Pulse and Opinion S.A.	351205875514876	Facebook	4	1	699996	270000	796	100
Esquerda Net	Esquerda Net	116426248469551	Facebook	4	1	699996	350000	3496	1600
Goldman Sachs		121388362246	Facebook	4	1	699996	350000	1776	356
