advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	0_50	0 - 50	5	1	79995	22000	115	0
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	0_50	0 - 50	6	1	79745	18940	592	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	0_50	0 - 50	5	1	75758	20934	493	0
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	0_50	0 - 50	13	1	74766	26355	257	10
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	0_50	0 - 50	4	1	74762	20934	394	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	0_50	0 - 50	4	1	74762	20934	394	0
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	0_50	0 - 50	4	1	74762	20934	394	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	0_50	0 - 50	4	1	74762	20934	394	0
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	0_50	0 - 50	14	1	74752	12959	1381	0
Partito Democratico		AR254356072167374848	Google	0_50	0 - 50	9	1	74053	0	370	0
Kresťanská únia		AR358916054556082176	Google	0_50	0 - 50	9	1	74053	0	370	0
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	0_50	0 - 50	22	1	73978	13000	195	44
People's Vote UK	People's Vote	748608695327755	Facebook	0_50	0 - 50	11	1	73455	18726	907	0
Alfahír	Alfahír Hírportál	525574220799452	Facebook	0_50	0 - 50	5	1	73001	17600	225	54
Greenpeace Deutschland	Greenpeace Deutschland	22541752487	Facebook	0_50	0 - 50	16	1	72756	16947	1579	0
The Labour Party	The Labour Party	25749647410	Facebook	0_50	0 - 50	2	1	72021	14404	165	0
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	0_50	0 - 50	5	1	71994	20000	115	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	0_50	0 - 50	6	1	71769	16947	592	0
Michał Wawrykiewicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	835519263468051	Facebook	0_50	0 - 50	10	1	70990	13000	230	0
EAJ-PNV	EAJ-PNV	26830001203	Facebook	0_50	0 - 50	4	1	70775	19937	394	0
Jos D'Haese	PVDA	1397002987227704	Facebook	0_50	0 - 50	5	1	70774	16947	493	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	0_50	0 - 50	9	1	70770	15950	888	0
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	0_50	0 - 50	5	1	69906	16727	307	112
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	0_50	0 - 50	3	1	69779	19937	296	0
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	0_50	0 - 50	3	1	69779	19937	296	0
one brussels	one.brussels	244157445635331	Facebook	0_50	0 - 50	4	1	69778	16947	394	0
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	0_50	0 - 50	4	1	69778	16947	394	0
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	0_50	0 - 50	8	1	69774	15950	789	0
Beata Maciejewska	KW Wiosna Roberta Biedronia	359606364774932	Facebook	0_50	0 - 50	6	1	66994	13000	138	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	0_50	0 - 50	5	1	66786	15950	493	0
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	0_50	0 - 50	5	1	65995	12999	104	0
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	0_50	0 - 50	12	1	65879	16242	172	25
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	0_50	0 - 50	8	1	65825	0	329	0
Hämeen Uusi Suunta ry		AR330633591832707072	Google	0_50	0 - 50	8	1	65825	0	329	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	0_50	0 - 50	4	1	65790	15950	394	0
Markel Olano	EAJ-PNV	898191063533170	Facebook	0_50	0 - 50	4	1	65790	15950	394	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	0_50	0 - 50	4	1	65790	15950	394	0
Kelemen Hunor	RMDSZ	175293925828191	Facebook	0_50	0 - 50	3	1	64997	16000	62	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)	TS-LKD	198988713464683	Facebook	0_50	0 - 50	3	1	64794	15950	296	0
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	0_50	0 - 50	3	1	64794	15950	296	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	0_50	0 - 50	3	1	64794	15950	296	0
Peter Mertens	PVDA	236485149843971	Facebook	0_50	0 - 50	3	1	64794	15950	296	0
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	0_50	0 - 50	3	1	64794	15950	296	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	0_50	0 - 50	4	1	64793	12959	394	0
MSZP	MSZP	115388925185513	Facebook	0_50	0 - 50	5	1	63249	24901	129	26
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	0_50	0 - 50	17	1	62786	16947	1677	0
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	0_50	0 - 50	23	1	62780	9968	2269	0
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	0_50	0 - 50	5	1	61802	11962	493	0
CD&V	CD&V	52997544531	Facebook	0_50	0 - 50	3	1	60807	14953	296	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	0_50	0 - 50	3	1	60807	14953	296	0
Pierfrancesco Majorino	Pierfrancesco Majorino	194123260626794	Facebook	0_50	0 - 50	3	1	60807	14953	296	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	0_50	0 - 50	3	1	60807	14953	296	0
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	0_50	0 - 50	3	1	60807	14953	296	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	0_50	0 - 50	3	1	60807	14953	296	0
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	0_50	0 - 50	4	1	60806	11962	394	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	0_50	0 - 50	4	1	60806	11962	394	0
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	0_50	0 - 50	4	1	60806	11962	394	0
Νίκος Πέππας - Υποψήφιος Δημοτικός Σύμβουλος	Νίκος Πέππας	589295414486770	Facebook	0_50	0 - 50	4	1	60806	11962	394	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	0_50	0 - 50	4	1	60806	11962	394	0
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	0_50	0 - 50	11	1	60433	15088	242	2
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Junge Liberale JuLis Bayern	Junge Liberale Bayern e.V.	109135205793336	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Adrián Barbón	Federación Socialista Asturiana FSA-PSOE	281802578697399	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Todos a una per L'Hospitalet	PSC Partit dels  Socialistes de Catalunya	946528468690932	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Ισμήνη Μώρου - Υποψήφια Ευρωβουλευτής	Μωρου Ισμηνη	650014548746122	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
SMER - SD Nitra	SMER - SD	800561563389371	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Ζωγράφου Ώρα για δουλειά	Vasilis Thodas	618521531881415	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Ecolo Hainaut	Ecolo Hainaut	121653681195914	Facebook	0_50	0 - 50	2	1	59811	14953	197	0
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	0_50	0 - 50	3	1	59810	11962	296	0
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	0_50	0 - 50	3	1	59810	11962	296	0
Gianni Farina	Gianni Farina	340847436775181	Facebook	0_50	0 - 50	3	1	59810	11962	296	0
Fridays For Future Münster	Fridays for Future	1212444868905059	Facebook	0_50	0 - 50	3	1	59810	11962	296	0
Daniela Poggio	ROCK communications	441486766660124	Facebook	0_50	0 - 50	6	1	58810	10965	592	0
Gabriel Daraban	Dumio	170290960472201	Facebook	0_50	0 - 50	17	1	57982	12999	353	0
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	0_50	0 - 50	11	1	57968	17721	222	7
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	0_50	0 - 50	7	1	57597	0	287	0
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	0_50	0 - 50	4	1	56996	11000	92	0
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	0_50	0 - 50	2	1	55442	11088	35	2
Norbert Kaczmarczyk Poseł na Sejm RP	Kukiz'15 • Posłowie	814991668621838	Facebook	0_50	0 - 50	2	1	54998	11000	46	0
USR Caraș-Severin	Uniunea Salvați România	1556903897946498	Facebook	0_50	0 - 50	2	1	54998	11000	41	0
Joanna Sekuła - Kandydatka do Parlamentu Europejskiego	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	797920373599555	Facebook	0_50	0 - 50	2	1	54998	11000	46	0
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
Ιωακείμ Καλλιβρούσης - Υποψ. Δημ. Σύμβουλος Δήμου Αθηναίων	Ιωακείμ Καλλιβρούσης	157899748482447	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
Ruža Tomašić	Tomasic Ruza	1434305366791182	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
Federico Perugini	Federico Perugini	356449288308129	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
PSOE de Castilla-La Mancha	PSOE de Castilla-La Mancha	310081965717560	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
Pascal Smet	one.brussels	148221008918941	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
Οικολογία Αλληλεγγύη	Γεώργιος Πανούχος	202906359747419	Facebook	0_50	0 - 50	2	1	54826	10965	197	0
ČSSD	ČSSD	111041662264882	Facebook	0_50	0 - 50	27	1	54764	8395	542	127
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	0_50	0 - 50	13	1	52822	9968	1282	0
School Cuts	National Education Union	871798409656672	Facebook	0_50	0 - 50	7	1	51851	10083	577	0
prof. dr. Vytautas Radžvilas	prof. dr. Vytautas Radžvilas	62378591336	Facebook	0_50	0 - 50	3	1	51835	9968	296	0
Alberto Bova - Candidato Sindaco	Comitato Elettorale Alberto Bova	146020142780997	Facebook	0_50	0 - 50	3	1	51835	9968	296	0
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	0_50	0 - 50	2	1	50998	10000	41	0
Γιάννης Δάλμας	Ioannis Dalmas	321260791914587	Facebook	0_50	0 - 50	2	1	50839	9968	197	0
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	0_50	0 - 50	2	1	50839	9968	197	0
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	0_50	0 - 50	2	1	50839	9968	197	0
Tatjana Babrauskienė	LVŽS	1101509610035530	Facebook	0_50	0 - 50	2	1	50839	9968	197	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	0_50	0 - 50	2	1	50839	9968	197	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	0_50	0 - 50	2	1	50839	9968	197	0
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	0_50	0 - 50	2	1	50839	9968	197	0
West Midlands Labour	The Labour Party	1243222025739706	Facebook	0_50	0 - 50	4	1	50413	12243	330	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	0_50	0 - 50	5	1	50412	10083	412	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	0_50	0 - 50	13	1	50406	20166	1072	0
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	0_50	0 - 50	1	1	49999	10000	20	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	0_50	0 - 50	1	1	49999	10000	20	0
USR Argeș	Uniunea Salvati Romania	987000488084806	Facebook	0_50	0 - 50	1	1	49999	10000	20	0
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	0_50	0 - 50	1	1	49999	10000	23	0
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	0_50	0 - 50	1	1	49999	10000	19	3
D66	D66	52985377549	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Δημήτρης Κωνσταντακόπουλος	Δημητριος Κωνσταντακοπουλος	912293735783615	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Κουρουμπλής Παναγιώτης/Kouroumplis Panagiotis	Panagiotis Kouroumplis	248244001876102	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Sofia Sakorafa	Sofia Sakorafa	211831995597479	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Lise Vandecasteele	PVDA	2433030616715564	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Dimitris Aslanidis	Dimitrios Aslanidis	617015765409839	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Angelika Niebler	Angelika Niebler	183448258342806	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Furio Honsell	Davide Bressan	534334929944459	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Valerio Zoggia		174166786029904	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Poliitikko Sami Yli-Rahnasto	Pohjanmaan Kokoomus ry	371635287025743	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
FDP Bayern	FDP Bayern	350558562311	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Igor Dušenka - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1160570887436415	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Aaron Ooms	Ooms Aaron Maria W	127953044627536	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Carlo Guccione	Gennaro Alessandro Alessio	731200573630420	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι	Kleopatra Sidiropoulou	272999270266817	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Paddy Monahan Soc Dems	Social Democrats	243736776300023	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
David Casa	David Casa	193035580892638	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Peter Hametner	Peter Hametner	388385461980020	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
kontrast.at	kontrast.at	1079650008770485	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Valeria Di Nino - Candidata M5S Elezioni Europee - Sud	Valeria Di Nino	346634905977977	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Partei Demokratie Direkt	Lukas Michael Knecht	289988518287493	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Yannick de Wilde d'Estmael	Yannick de Wilde d'Estmael 	2194262913922415	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Πατριωτική Ριζοσπαστική Ένωση	Ελευθεριος Συναδινος	2119221251680890	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Green Party Ireland	Green Party Ireland	108339693065	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	106637900016	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Paolo Borchia	Paolo Borchia	577383699442272	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
GRÜNE Bonn	BÜNDNIS 90 / DIE GRÜNEN Kreisverband Bonn	337333856328097	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
PSIB	PSIB-PSOE	182797475074265	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Λυδία Ιωαννίδου Μουζάκα	mastologos	318223092210594	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Jen Cummins Social Democrats	Social Democrats	359027571515876	Facebook	0_50	0 - 50	1	1	49843	9968	98	0
Studio Montrucchio Capello snc		AR159631771044937728	Google	0_50	0 - 50	6	1	49368	0	246	0
Venstre Egedalkreds		AR439052860034908160	Google	0_50	0 - 50	6	1	49368	0	246	0
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	0_50	0 - 50	15	1	48853	8899	293	12
